customer_id,age,gender,marital_status,income,credit_score,account_balance,loan_amount,num_transactions,fraud_risk
46,-1.18923893847329,0,1,-1.1825635265678653,-1.2275049676487817,1.3195294250059437,-0.8375975893876287,-1.1642208595623036,0
47,0.8129591733286459,0,1,-0.04488642374473464,-0.05485134358137721,-1.2766714765442224,-0.5937231459398981,-0.2923717773151789,0
48,-0.5885795049327093,1,0,1.0048724706019911,0.8920507806655644,0.8049117266001794,-0.37662134598443314,0.938060395211005,0
49,-1.5229386237736127,0,0,1.24857651158973,-0.26179021841680156,0.3377757154285968,-0.8112421818978398,0.16464588676597516,0
50,-0.12139994551225756,1,2,-0.5973854842399441,0.2147962812041757,-1.6995377969709942,1.6083093964655315,-1.5720212367424102,0
51,-0.8555392531729674,1,1,1.3761420142014102,0.5032565309747672,-0.934314546383644,0.740806207982372,1.725536985627763,0
52,1.5470984809893558,0,0,0.2155308873633292,-0.3997494683070844,-1.43999451542768,1.4804265617063708,-0.8126688102691081,0
53,-1.18923893847329,1,1,-1.3868071630223135,-1.4281729674891932,0.8915658058025612,1.5131795879008052,0.24198733761047814,1
54,-0.05466000845219303,1,2,-0.01984321707881667,-0.9390447178781902,0.2823338629816257,-0.885162493669992,-0.9392275480146585,0
55,-1.6564184978937417,1,0,0.07830052247759534,-0.3370407183569558,-1.4008919494701184,0.7435877813322177,1.7747542725288101,0
56,-0.4550996308125802,1,0,0.9080369582594703,0.014128281363764239,-1.4539597175553804,0.6772472569383954,0.4599496081722593,0
57,0.07881986566793604,0,0,-0.09558690291166239,0.823071155720423,-1.4867779425554768,0.4821894257804584,1.1560226657727863,0
58,1.3468786698091622,1,2,-1.189184758181029,1.4313460302366703,1.3191802949527511,-0.08671186359675435,-0.48220988393350445,0
59,-1.322718812593419,0,1,-0.41671663615010734,0.10819140628895711,0.86223888133439,0.7049239117693611,1.0083708050696443,0
60,1.1466588586289685,0,0,1.7021308770914514,0.0015865313737385212,0.6853695963870629,0.2865057406188062,-0.6439238266083743,0
61,-1.2559788755333545,1,2,-0.0845604163945791,1.0111974055708088,1.1981019925055876,-0.3870522460463549,0.24901837859634207,0
62,1.3468786698091622,0,1,0.7487002233104314,-1.0644622177784475,-0.1306869899451173,-1.6297896794237134,-1.3751520891382207,0
63,0.5459994250883877,0,2,-0.9248427654312916,0.8983216556605773,1.2837785075590304,-1.6918187651252747,-1.1150035726612562,0
64,-0.8555392531729674,0,1,-0.4390899913591044,0.954759530615693,1.1239467692074978,-0.35471645585439743,-1.1220346136471202,0
65,-0.6553194419927738,1,2,-1.0486704760032826,0.6161322808849986,-0.9117607449474077,0.03797216181008374,0.5302600180308984,0
66,0.6127393621484523,0,1,0.23154999610485455,-1.2776719676088846,0.7981386035682446,0.21522792352900752,-0.23612344942826763,0
67,1.5470984809893558,0,0,-0.6069168539411517,-1.5473195923944376,-1.5693821131408254,0.3451273989668065,-0.7212652774528773,0
68,0.8796991103887104,0,1,-0.19632039838128765,-0.5565213431824059,-1.556673779204618,1.4174934646661095,0.09433547690733607,0
69,-1.5229386237736127,1,2,-0.16091816806251663,0.5471526559398572,0.1618141686195702,-1.270062705954905,0.558384181974354,0
70,-1.6564184978937417,0,2,-0.3284246484697334,1.092718780505976,0.9567832997389226,0.10361729286644468,-1.2134381464633508,0
71,-1.3894587496534836,1,1,1.1743546410873293,-0.5126252182173159,-1.0142653285647294,0.6098636425383808,0.3263598294408451,0
72,1.0131789845088395,1,0,0.42660934354749497,-0.7571893430228174,0.017483804629785285,0.06168507461751921,-0.9111033840712028,0
73,-1.5229386237736127,1,0,0.8410770837198943,-0.6568553431026116,0.4034819914394278,-0.9337704879585474,0.4458875262005315,0
74,0.14555980272800056,1,1,0.4369149701712096,-1.478339967449296,-0.9770480648944075,-1.1640152219920337,0.6146325098612653,0
75,-0.5885795049327093,1,1,-1.574818102618683,-1.3403807175590132,-0.9597312142560589,0.11300510292217426,1.788816354500538,0
76,-0.05466000845219303,1,2,-1.2589746752649413,-1.5912157173595276,0.8722240008556958,1.0866948540356975,0.7622843705644073,0
77,1.1466588586289685,0,0,-0.3909258710762515,0.5220691559598057,0.8301189164406788,1.2318929828976484,-0.5736134167497352,0
78,0.47925948802832324,1,1,0.4144882179330741,-1.2651302176188588,1.5976464253790996,-1.0227808351536132,-0.5314271708345518,0
79,-1.1224990014132255,0,0,0.8550137083250213,-0.995482592833306,-1.2974098017038576,0.9248768244084179,-0.18690616252722025,0
80,0.6127393621484523,0,1,0.0934385802383368,0.6474866558600629,-0.03432709526398366,1.4989935638165917,1.6974128216843072,0
81,-0.8555392531729674,1,1,1.0023361117179161,0.08310790630890569,-1.5832774892578874,-1.286334910051503,-0.3767442691455458,0
82,0.27903967684812964,0,0,0.6042879580055803,1.0237391555608344,-0.18110136962611617,1.0502562431527174,-0.25018553139999544,0
83,1.4136186068692267,0,1,1.609193347876035,-1.6915497172797334,1.411839411070044,-0.26994800801784663,-0.06737846576753383,0
84,-0.7887993161129029,0,1,-0.0030498514147842535,-0.506354343222303,0.582725360748464,0.1724612332751283,-1.0095379578732975,0
85,-1.2559788755333545,0,2,0.43646109542353306,0.9045925306555901,0.089963203672551,0.42947861080088046,0.3826081573277563,0
86,-0.8555392531729674,1,1,-0.8171142591445335,-0.5251669682073415,1.3760884936231308,-0.3386528697590379,1.416171182249751,0
87,-0.25487981963238665,0,1,1.682026895620837,-0.8073563429829202,0.13192863606629107,-1.537163286873848,0.3052667064832533,0
88,0.8796991103887104,1,1,1.564072858254072,-0.46872909325222584,-0.7607270839363265,-1.3456519617369647,0.024025067048696988,0
89,-0.38835969375251567,0,2,-0.33875697360801726,1.048822655540886,1.6826246803261573,0.9821076960814953,-0.34862010520209014,0
90,-0.7220593790528383,0,0,1.4224906354935571,0.8920507806655644,1.5163689489958827,1.5925239677051566,-0.16581303956962853,0
91,1.213398795689033,1,2,0.3958259562491971,0.9422177806256673,-1.1632740352672941,1.542247029406694,-0.7212652774528773,0
92,-0.5885795049327093,0,2,-0.6355109630447745,1.2683032803663359,-0.19003909898784452,1.4477430748456828,-0.5595513347780074,0
93,1.3468786698091622,0,0,-0.29470442456882256,1.2432197803862846,1.3992009031444752,0.03526012779398409,-1.5438970727989545,0
94,-0.1881398825723221,0,2,-0.4671234316567738,-0.9453155928732031,-0.7445274494681938,0.9679216719972817,-0.7775136053397885,0
95,-0.05466000845219303,1,0,-0.12273929222854786,0.7415497807852558,0.14945496473655523,0.9159757896889114,0.8888431083099577,0
96,-0.12139994551225756,0,2,1.0426775672319908,0.30258853113435574,-0.21273255244535785,0.021769497047231943,-0.08847158872512555,0
97,1.213398795689033,1,0,-0.8917900043946109,0.7227371558002172,-0.06519019196620182,-0.015990361176924827,-0.8900102611136111,0
98,0.9464390474487749,0,1,1.1753424861263901,1.0237391555608344,-0.18640814643464237,-1.1590779292960574,1.0013397640837802,0
99,0.14555980272800056,1,2,1.7124899007443044,-0.4561873432622001,-1.547805875853528,-1.610874980644762,-1.143127736604712,0
100,-0.7887993161129029,1,2,-1.213427009409871,1.3121994053314259,0.18939544282177875,1.009784350912461,-0.26424761337172326,0
101,1.213398795689033,0,2,0.4887100884354749,-1.5410487173994247,1.2966264935165148,1.5520520754649003,-0.32752698224449844,0
102,-1.7231584349538063,0,2,0.99208388212334,0.6976536558201658,-1.1891794852141786,-0.790728078442727,-0.9392275480146585,0
103,-0.12139994551225756,1,1,-1.0021349651091513,0.9861139055907573,-1.5187582554279109,-1.4227710828614395,-1.058755244774345,0
104,-1.322718812593419,1,2,-0.1578745374016268,0.6224031558800115,0.6010896015463902,-0.002777887765157265,-1.1079725316753923,0
105,-1.18923893847329,0,1,0.563866406947798,0.42173515603960005,-1.1018271459054119,1.1232030042524237,0.9943087230979164,0
106,-0.1881398825723221,1,1,0.8923649302073446,1.042551780545873,1.1997778167609117,-0.15402593866302278,0.7552533295785435,1
107,-1.7231584349538063,0,1,-1.2514990911855628,-1.2651302176188588,1.5785839244747883,0.7000561584071309,-0.285340736329315,0
108,1.1466588586289685,0,1,1.249724547716206,-0.7634602180178303,1.6026040721344332,-0.5971305732934591,0.6497877147905848,0
109,-1.2559788755333545,0,0,1.8096190967470864,0.9610304056107059,-0.7243477323936666,0.5143861373049236,1.6481955347832598,0
110,-0.1881398825723221,0,0,0.8814986347776766,0.5408817809448443,-1.702819619471004,1.200947979380614,-0.130657834640309,0
111,-1.055759064353161,1,2,-0.09358451431897172,1.0739061555209373,-0.096472244732251,0.38587744854204753,0.5794773049319457,0
112,1.6138384180494203,0,0,-0.09187580938654234,-0.2680610934118144,-0.5004855422866272,-1.3329958029951663,1.48648159210839,1
113,-0.6553194419927738,1,0,0.6622237346207637,-0.09247659355145435,1.3600983371869138,1.008810800240015,1.6481955347832598,0
114,-1.2559788755333545,0,2,-0.07299995958611163,-0.951586467868216,-0.8414459522344355,1.6380026919751356,1.0505570509848277,1
115,0.5459994250883877,1,2,-0.4780431241155802,-0.19908146846667296,1.6394722057515627,-1.3994058667227347,0.945091436196869,0
116,0.5459994250883877,0,2,-1.0161249867434168,1.663368405052146,0.10295084165131249,-1.415817149486825,0.6005704278895375,0
117,0.4125195509682587,1,0,0.8686032522407487,1.305928530336413,-0.23863800239224234,0.5368473421049285,-0.6228307036507826,0
118,-1.4561986867135481,1,0,-0.33475219642263593,-0.9703990928532545,-0.5881870116485864,-0.7398252861405488,1.0646191329565555,0
119,1.0131789845088395,0,2,0.6410518125673811,-0.951586467868216,0.6705664821317003,0.4839974484578582,-0.11659575266858119,0
120,0.8129591733286459,0,1,-1.2919206422433451,1.707264530017236,-1.5094713960129902,0.44338647755010946,0.9029051902816856,0
121,0.9464390474487749,0,2,0.068929343863803,-0.6693970930926373,0.49683936766310577,-0.8929508990495603,0.6427566738047209,0
122,0.07881986566793604,0,1,1.3177790613531197,-0.9578573428632288,0.7377391043659398,-0.27759733472992254,-1.5298349908272268,0
123,-1.322718812593419,1,1,1.5431679213463814,-1.5159652174193732,-0.9412273214368557,-0.10562656237570582,-0.10956471168271728,0
124,-1.18923893847329,0,2,-0.15258823151692344,-1.1898797176787046,-0.9282396834580943,1.4534453002128664,1.4513263871790705,0
125,-1.2559788755333545,1,2,-0.9768514718121105,-0.4749999682472387,-0.34079345595637167,-0.45916453514110733,-1.3892141711099486,0
126,-0.9890191272930965,1,2,-0.3405991711132927,0.5785070309149215,1.3496942616017769,-0.5926105165999597,-0.34862010520209014,0
127,0.47925948802832324,0,0,-0.44875485363315804,-1.2525884676288332,-0.05597315856191948,0.21946982288752237,0.2630804605680699,1
128,0.4125195509682587,1,1,0.8050073905368931,-1.3654642175390646,1.1134728676117225,-1.7405658380813225,1.4091401412638869,0
129,1.4136186068692267,1,0,1.093030965709519,0.9673012806057187,-0.35336213787130216,1.4670054702933648,1.6481955347832598,0
130,-0.25487981963238665,1,0,-0.3994159987092599,1.3999916552616058,0.7212601658552532,-0.5700797724662087,0.8818120673240938,0
131,-0.1881398825723221,1,2,-1.091414797828586,-1.0519204677884217,-0.27892761053065834,-0.29143566214540545,-0.9321965070287945,0
132,0.6794792992085168,0,0,-0.8465360221998018,0.00785740636875138,0.7593153416532371,-0.475297660570213,-1.586083318714138,0
133,0.5459994250883877,0,2,-0.09724221081495334,-1.3090263425839488,0.7438837933021281,0.003411112938249646,-1.4243693760392682,0
134,1.1466588586289685,0,1,1.2648359069623782,-1.3027554675889361,0.672870740482771,0.9511626925644607,1.6481955347832598,0
135,0.8796991103887104,0,2,-1.5402969232806958,-0.7007514680677016,0.7459785736212832,1.6825078655726684,0.5091668950733067,0
136,-0.32161975669245113,1,0,-0.9184885189638199,1.3310120303164645,-0.9322895920751274,0.8718183127601092,1.6903817806984434,0
137,0.012079928607871505,1,0,0.15521894295148625,0.17717103123409855,1.2814044231973212,-1.5439781415809704,-0.6228307036507826,0
138,0.5459994250883877,0,2,0.14592785988140156,0.5534235309348701,0.20880707377928248,0.29589355067453577,-0.8548550561842916,1
139,-1.7231584349538063,0,2,1.7134243487542267,0.64121578086505,-0.9838910139369809,0.09833230350173766,-0.004099096894758647,0
140,0.5459994250883877,0,0,-1.4080858791339732,0.41546428104458716,-0.536445937765456,0.47787798708819745,-0.3767442691455458,0
141,0.6794792992085168,1,1,-1.4030665583949617,0.48444390598972864,-0.9718809401071584,0.25736875977917145,-1.129065654632984,0
142,1.3468786698091622,0,1,-1.1589620396886846,0.8732381556805259,-0.6369255670742613,-0.6309962288278318,-0.15878199858376463,0
143,-0.8555392531729674,0,2,0.6017782976360747,-1.0519204677884217,1.4563185798467704,0.22698007093210604,-0.08847158872512555,0
144,-1.5896785608336772,0,1,0.5472065338566117,1.3811790302765674,-1.7154581273965728,-0.14735016262339284,-1.0728173267460728,0
145,-1.7231584349538063,1,0,-0.26255941302749497,0.40292253105456144,1.3587716429847823,-1.665602436302978,-1.051724203788481,1
146,-1.4561986867135481,1,2,-0.8469098014037707,0.6662992808451015,-0.1952760497857322,0.9628453006338131,-1.3399968842089012,0
147,-0.05466000845219303,1,0,-1.482307749636374,1.6069305300970302,0.07069122473632428,0.6346196453520084,0.2841735835256616,0
148,-0.8555392531729674,1,0,1.1509400438101332,0.14581665625903426,-0.40370669154166255,-0.11974304712617327,-0.2923717773151789,0
149,0.8129591733286459,1,1,-1.386994052624298,-0.8637942179380359,0.7839639234086286,-0.3040222815534577,-0.41893051506072926,0
150,0.012079928607871505,1,2,-0.13347209508536984,0.515798280964793,0.9860403981964552,-1.4647728404441112,1.6060092888680764,0
151,-1.18923893847329,1,2,1.0721527273163975,1.3937207802665932,0.542156448567494,1.4072711826054263,-1.586083318714138,0
152,-0.7887993161129029,1,1,-0.8447472217236648,0.6788410308351273,-0.5626306917548946,-0.6436523875696302,-0.5454892528062796,0
153,-0.7887993161129029,0,0,0.7142591395161519,0.020399156358777096,0.953501477238913,-0.8929508990495603,-1.5649901957565464,0
154,-0.05466000845219303,0,0,-0.537313826459224,1.2933867803463874,1.0554474527711268,-0.04923016270758217,-1.3962452120958124,0
155,1.0131789845088395,1,0,1.6177902695673203,-1.039378717798396,0.6050696841527848,-0.8551910408254034,-1.3821831301240848,0
156,-0.922279190233032,1,0,1.0835529930374497,-0.8637942179380359,-1.0077016835647101,-0.27460714337883835,1.240395157603153,0
157,1.6138384180494203,0,2,0.09741665890914893,0.9923847805857702,-1.63585647526868,-1.5266628474781803,-1.593114359700002,0
158,0.34577961390819417,1,2,-1.0356416008935085,1.4564295302167216,-0.9834022318625113,-0.16369190605373696,1.2333641166172893,0
159,0.8129591733286459,1,1,-0.16818016402534144,-0.023496968606312913,-1.270666439629311,-0.08233088557074722,1.191177870702106,0
160,1.4803585439292912,1,1,0.7996142905939129,-1.1146292177385504,1.155787430058655,-0.012930630492094445,-0.1236267936544451,0
161,1.6805783551094848,0,2,-0.31451472237917555,-1.083274842763486,1.2743519961228325,-0.770144435653868,-0.6931411135094216,0
162,0.34577961390819417,0,2,0.5585801010630946,-0.3934785933120716,1.4239891369211437,-0.7252915653876045,0.3685460753560285,0
163,-1.5229386237736127,0,0,-0.6049678623775995,-0.7007514680677016,0.767345332876665,-1.3986409340515271,-0.7493894413963329,0
164,0.2122997397880651,0,0,1.3968867600216857,1.5254091551618632,-0.2246728002645418,-1.39912770938775,1.240395157603153,0
165,0.6794792992085168,0,1,0.04004155109991895,0.04548265633882853,0.15078165893868678,0.04986338788067455,1.4513263871790705,0
166,-0.25487981963238665,1,2,-1.0604445209283038,1.5065965301768245,-0.4267492750523684,-1.465676851782811,0.7341602066209517,0
167,0.8129591733286459,0,1,1.2522876051148502,-0.7070223430627145,-1.293010763033632,0.7431705453297408,-0.4118994740748653,0
168,1.213398795689033,1,2,0.8979983167814477,-1.3341098425640003,0.5982965611208501,-1.4413380849716602,-0.5665823757638713,0
169,-0.7887993161129029,1,0,1.6359452594743824,-1.164796217698653,-1.4084331586190768,1.1611019411440726,0.6919739607057683,1
170,1.079918921568904,0,1,1.2978619694844897,-1.0017534678283189,1.4423533777190698,1.03127200504002,-1.452493539982724,0
171,0.14555980272800056,0,1,0.17647096054857656,-0.06112221857639007,-1.2269553569696086,1.1726454705459328,1.0575880919706915,0
172,0.6127393621484523,1,2,-1.5582650235857733,-0.8575233429430231,0.44677411803529943,-0.3284305876983546,-0.826730892240836,0
173,-0.922279190233032,1,0,-0.7275407427648376,-0.1928105934716601,1.4936754955383693,-0.5992862926395897,1.0505570509848277,0
174,0.34577961390819417,1,1,-0.6597532142736161,0.7415497807852558,-0.5788303262230271,0.6628526148529433,1.7536611495712184,0
175,-1.322718812593419,0,0,1.1561195556365595,1.3184702803264388,1.5437407451661755,-0.28482942543952167,0.3615150343701646,0
176,1.6138384180494203,0,1,0.49808126704926725,1.2494906553812974,0.23715643409851453,1.251363996346569,1.0857122559141472,0
177,-0.32161975669245113,0,0,0.48409124541500176,1.5065965301768245,-0.9993923882987285,1.1643007504963954,-1.1079725316753923,0
178,0.07881986566793604,0,2,-0.9597644224878168,-0.5816048431624573,0.8410816001109237,-0.4695954352030291,-0.46814780196177663,0
179,-1.6564184978937417,0,1,0.41165817538873795,-1.610028342344566,-0.8959102405324675,-1.2991301474607935,-0.3064338592869067,0
180,1.0131789845088395,1,1,-0.7953549697706283,1.5504926551419145,0.19637804388562902,0.7164674411712212,-1.0868794087178006,0
181,1.213398795689033,0,0,0.16683279678909213,1.581847030116979,-0.17237311829630336,-1.6936267878026745,1.4232022232356147,0
182,-1.3894587496534836,1,0,-0.6286494448004878,-0.813627217977933,-0.8111414636173253,0.3488129836553522,-1.0025069168874337,0
183,0.07881986566793604,1,1,1.7873525355963662,0.1709001562390857,0.4645099247374791,-1.6769373477035998,-0.3978373921031375,0
184,0.07881986566793604,1,2,1.4894772085477022,-0.30568634338189155,1.5872423497939627,1.4498987941918131,-1.4876487449120432,0
185,1.1466588586289685,0,0,0.6261540414377624,-1.0958165927535117,-0.1788669372856841,0.46480459234392213,-1.2556243923785344,0
186,1.1466588586289685,0,0,-0.3669773035076711,0.8795090306755387,0.835286041227928,-0.752411905548601,-0.34158906421622626,0
187,-0.4550996308125802,0,0,1.2636611723213331,-0.38093684332204586,1.3889364795806154,-0.777793762365944,0.8888431083099577,0
188,0.2122997397880651,1,1,-1.1323703191777525,0.8168002807254101,1.6654474817090856,0.4349722181668259,-0.07440950675339773,0
189,-1.055759064353161,1,1,1.648546958351049,0.7666332807653072,-1.6852234647901012,1.6131076104940156,0.5794773049319457,0
190,0.07881986566793604,1,1,-1.3520456970532035,1.3937207802665932,0.17242772223662262,-0.15854599535652222,0.6708808377481765,0
191,-0.12139994551225756,1,1,-0.6833547011527968,1.180511030436156,-1.1939974799482351,0.7738373915117909,-0.3767442691455458,0
192,0.8129591733286459,1,2,-0.9241486040524921,-1.2212340926537688,1.6414273340494407,1.1168749248815244,0.3052667064832533,0
193,0.4125195509682587,1,2,0.05315052175340053,0.5534235309348701,0.6243416630890116,-0.5111799567832238,-0.8478240151984276,0
194,-1.7231584349538063,0,1,1.4491624515481967,-0.7132932180577274,1.2804966850590207,1.1335643649805993,-0.06034742478166991,0
195,0.012079928607871505,0,2,-1.2682390598204567,-1.434443842484206,-0.07161418494494406,-1.524646206799542,-0.130657834640309,0
196,1.6805783551094848,0,0,-1.109943566939617,1.4689712802067474,-1.0509239841499434,-0.4720988512178903,-1.2204691874492148,0
197,-0.922279190233032,0,0,-0.5626507167854033,0.3276720311144072,0.8829073804833868,0.21682732820516884,0.6638497967623127,0
198,0.9464390474487749,1,0,0.7480327604462012,-1.0080243428233318,1.5366184920810484,0.030948689101723093,1.1278985018293306,0
199,-1.5896785608336772,1,1,-1.229926691413642,0.37783903107451,0.061613843353318945,-0.13079980119181034,-0.8689171381560193,1
200,0.8129591733286459,0,0,1.4917999793152235,-0.813627217977933,1.6819962462304108,1.6458606366884498,1.0716501739424193,0
201,-1.3894587496534836,1,2,-0.6593260380405088,0.29004678114433,-0.3304592063818733,-1.481045044540709,-0.5314271708345518,0
202,-1.2559788755333545,0,1,1.0315175881420615,1.042551780545873,-0.15289166132816112,0.5562488162201029,-0.2923717773151789,0
203,0.012079928607871505,0,2,0.757590828661978,-1.653924467309656,-1.7354283664391845,0.10479946154012915,-0.22909240844240372,0
204,-1.18923893847329,0,0,-1.5040937375248484,1.3623664052915287,-0.5944015265954132,1.341069736879096,0.558384181974354,0
205,0.6794792992085168,1,0,-0.18969916676812384,0.06429528132386711,-0.6394393034572474,0.3790625938349253,-0.2572165723858594,0
206,0.4125195509682587,0,0,-1.3178182013754778,-1.0205660928133573,0.27975030058800116,0.43545899350304895,-1.3892141711099486,0
207,1.6138384180494203,0,1,-1.0061130437799635,1.2745741553613488,0.02006736702340988,1.0092975755762381,1.029463928027236,0
208,1.0131789845088395,0,2,1.451485222315718,-1.5974865923545405,-1.4878951587256928,1.5048348678512677,1.0857122559141472,0
209,1.1466588586289685,1,1,0.5652280311908277,0.4530895310146643,1.007546809473114,-1.0202774191387518,0.09433547690733607,0
210,-0.1881398825723221,1,1,1.0422236924843142,0.2712341561592914,-1.6732832169709173,-1.4165820821580326,0.031056108034560895,0
211,-0.7887993161129029,0,0,-1.384324201167377,-0.9453155928732031,-0.6862925565956827,-1.660317446938271,-0.9040723430853389,0
212,0.34577961390819417,1,1,1.1242415292409242,0.0015865313737385212,-0.2913566404243118,1.140657377022706,-1.586083318714138,0
213,0.34577961390819417,1,1,1.2306084112846525,-0.4561873432622001,0.008825379310610958,1.2822394605298575,0.3544839933843007,0
214,-0.1881398825723221,1,0,-1.151593249667583,-0.5188960932123288,-0.6300127920210495,-0.8759137622817547,-1.6282695646293215,0
215,0.9464390474487749,1,1,1.381081239396714,1.6947227800272102,-1.3508965258529506,-0.9989983830124315,-0.09550262971098945,0
216,1.6805783551094848,1,0,0.1362362990927787,0.05802440632885425,1.218002405537561,-1.0415564552650722,1.627102411825668,0
